"Inner_Iter",    "rms[Rho]"    ,       "CD"       ,       "CL"       ,       "CMz"      
       41053,      -8.650150107,     0.05994832911,      0.4312140749,      0.1267596453
       41054,      -8.650210253,     0.05994832914,      0.4312140752,      0.1267596454
       41055,      -8.650270396,     0.05994832917,      0.4312140756,      0.1267596455
       41056,      -8.650330544,      0.0599483292,      0.4312140759,      0.1267596457
       41057,      -8.650390691,     0.05994832922,      0.4312140762,      0.1267596458
       41058,      -8.650450835,     0.05994832925,      0.4312140765,      0.1267596459
       41059,      -8.650510984,     0.05994832928,      0.4312140768,       0.126759646
       41060,      -8.650571131,     0.05994832931,      0.4312140771,      0.1267596461
       41061,      -8.650631277,     0.05994832934,      0.4312140774,      0.1267596462
       41062,      -8.650691423,     0.05994832937,      0.4312140778,      0.1267596463
       41063,       -8.65075157,      0.0599483294,      0.4312140781,      0.1267596465
       41064,      -8.650811718,     0.05994832943,      0.4312140784,      0.1267596466
       41065,      -8.650871868,     0.05994832946,      0.4312140787,      0.1267596467
       41066,      -8.650932015,     0.05994832949,       0.431214079,      0.1267596468
       41067,      -8.650992161,     0.05994832951,      0.4312140793,      0.1267596469
       41068,       -8.65105231,     0.05994832954,      0.4312140796,       0.126759647
       41069,      -8.651112459,     0.05994832957,      0.4312140799,      0.1267596472
       41070,      -8.651172606,      0.0599483296,      0.4312140803,      0.1267596473
       41071,      -8.651232754,     0.05994832963,      0.4312140806,      0.1267596474
       41072,      -8.651292903,     0.05994832966,      0.4312140809,      0.1267596475
       41073,      -8.651353052,     0.05994832969,      0.4312140812,      0.1267596476
       41074,      -8.651413204,     0.05994832972,      0.4312140815,      0.1267596477
       41075,      -8.651473355,     0.05994832975,      0.4312140818,      0.1267596479
       41076,      -8.651533502,     0.05994832978,      0.4312140821,       0.126759648
       41077,       -8.65159365,      0.0599483298,      0.4312140825,      0.1267596481
       41078,      -8.651653802,     0.05994832983,      0.4312140828,      0.1267596482
       41079,       -8.65171395,     0.05994832986,      0.4312140831,      0.1267596483
       41080,      -8.651774102,     0.05994832989,      0.4312140834,      0.1267596484
       41081,      -8.651834253,     0.05994832992,      0.4312140837,      0.1267596485
       41082,      -8.651894404,     0.05994832995,       0.431214084,      0.1267596487
       41083,      -8.651954554,     0.05994832998,      0.4312140843,      0.1267596488
       41084,      -8.652014707,     0.05994833001,      0.4312140846,      0.1267596489
       41085,      -8.652074857,     0.05994833004,       0.431214085,       0.126759649
       41086,      -8.652135005,     0.05994833007,      0.4312140853,      0.1267596491
       41087,      -8.652195159,     0.05994833009,      0.4312140856,      0.1267596492
       41088,      -8.652255312,     0.05994833012,      0.4312140859,      0.1267596494
       41089,      -8.652315465,     0.05994833015,      0.4312140862,      0.1267596495
       41090,      -8.652375614,     0.05994833018,      0.4312140865,      0.1267596496
       41091,      -8.652435768,     0.05994833021,      0.4312140868,      0.1267596497
       41092,       -8.65249592,     0.05994833024,      0.4312140871,      0.1267596498
       41093,      -8.652556072,     0.05994833027,      0.4312140875,      0.1267596499
       41094,       -8.65261623,      0.0599483303,      0.4312140878,      0.1267596501
       41095,      -8.652676382,     0.05994833033,      0.4312140881,      0.1267596502
       41096,      -8.652736533,     0.05994833035,      0.4312140884,      0.1267596503
       41097,      -8.652796686,     0.05994833038,      0.4312140887,      0.1267596504
       41098,      -8.652856839,     0.05994833041,       0.431214089,      0.1267596505
       41099,      -8.652916992,     0.05994833044,      0.4312140893,      0.1267596506
       41100,      -8.652977149,     0.05994833047,      0.4312140896,      0.1267596507
       41101,        -8.6530373,      0.0599483305,        0.43121409,      0.1267596509
       41102,      -8.653097455,     0.05994833053,      0.4312140903,       0.126759651
       41103,      -8.653157612,     0.05994833056,      0.4312140906,      0.1267596511
       41104,      -8.653217765,     0.05994833058,      0.4312140909,      0.1267596512
       41105,      -8.653277922,     0.05994833061,      0.4312140912,      0.1267596513
       41106,      -8.653338079,     0.05994833064,      0.4312140915,      0.1267596514
       41107,      -8.653398234,     0.05994833067,      0.4312140918,      0.1267596516
       41108,       -8.65345839,      0.0599483307,      0.4312140921,      0.1267596517
       41109,      -8.653518545,     0.05994833073,      0.4312140925,      0.1267596518
       41110,      -8.653578701,     0.05994833076,      0.4312140928,      0.1267596519
       41111,      -8.653638856,     0.05994833079,      0.4312140931,       0.126759652
       41112,      -8.653699012,     0.05994833082,      0.4312140934,      0.1267596521
       41113,      -8.653759167,     0.05994833084,      0.4312140937,      0.1267596522
       41114,      -8.653819325,     0.05994833087,       0.431214094,      0.1267596524
       41115,      -8.653879483,      0.0599483309,      0.4312140943,      0.1267596525
       41116,       -8.65393964,     0.05994833093,      0.4312140946,      0.1267596526
       41117,      -8.653999796,     0.05994833096,      0.4312140949,      0.1267596527
       41118,      -8.654059954,     0.05994833099,      0.4312140953,      0.1267596528
       41119,      -8.654120113,     0.05994833102,      0.4312140956,      0.1267596529
       41120,      -8.654180273,     0.05994833105,      0.4312140959,      0.1267596531
       41121,      -8.654240428,     0.05994833107,      0.4312140962,      0.1267596532
       41122,      -8.654300587,      0.0599483311,      0.4312140965,      0.1267596533
       41123,      -8.654360746,     0.05994833113,      0.4312140968,      0.1267596534
       41124,      -8.654420904,     0.05994833116,      0.4312140971,      0.1267596535
       41125,      -8.654481063,     0.05994833119,      0.4312140974,      0.1267596536
       41126,      -8.654541223,     0.05994833122,      0.4312140978,      0.1267596537
       41127,      -8.654601381,     0.05994833125,      0.4312140981,      0.1267596539
       41128,      -8.654661539,     0.05994833128,      0.4312140984,       0.126759654
       41129,      -8.654721698,      0.0599483313,      0.4312140987,      0.1267596541
       41130,      -8.654781859,     0.05994833133,       0.431214099,      0.1267596542
       41131,      -8.654842022,     0.05994833136,      0.4312140993,      0.1267596543
       41132,      -8.654902182,     0.05994833139,      0.4312140996,      0.1267596544
       41133,       -8.65496234,     0.05994833142,      0.4312140999,      0.1267596545
       41134,      -8.655022502,     0.05994833145,      0.4312141002,      0.1267596547
       41135,      -8.655082661,     0.05994833148,      0.4312141006,      0.1267596548
       41136,       -8.65514282,     0.05994833151,      0.4312141009,      0.1267596549
       41137,      -8.655202983,     0.05994833153,      0.4312141012,       0.126759655
       41138,      -8.655263147,     0.05994833156,      0.4312141015,      0.1267596551
       41139,      -8.655323309,     0.05994833159,      0.4312141018,      0.1267596552
       41140,      -8.655383469,     0.05994833162,      0.4312141021,      0.1267596554
       41141,      -8.655443629,     0.05994833165,      0.4312141024,      0.1267596555
       41142,      -8.655503792,     0.05994833168,      0.4312141027,      0.1267596556
       41143,      -8.655563954,     0.05994833171,       0.431214103,      0.1267596557
       41144,      -8.655624116,     0.05994833174,      0.4312141034,      0.1267596558
       41145,       -8.65568428,     0.05994833176,      0.4312141037,      0.1267596559
       41146,      -8.655744443,     0.05994833179,       0.431214104,       0.126759656
       41147,      -8.655804605,     0.05994833182,      0.4312141043,      0.1267596562
       41148,      -8.655864768,     0.05994833185,      0.4312141046,      0.1267596563
       41149,      -8.655924932,     0.05994833188,      0.4312141049,      0.1267596564
       41150,      -8.655985096,     0.05994833191,      0.4312141052,      0.1267596565
       41151,       -8.65604526,     0.05994833194,      0.4312141055,      0.1267596566
       41152,      -8.656105424,     0.05994833196,      0.4312141058,      0.1267596567
       41153,      -8.656165589,     0.05994833199,      0.4312141061,      0.1267596568
       41154,      -8.656225754,     0.05994833202,      0.4312141065,       0.126759657
       41155,      -8.656285914,     0.05994833205,      0.4312141068,      0.1267596571
       41156,      -8.656346083,     0.05994833208,      0.4312141071,      0.1267596572
       41157,      -8.656406244,     0.05994833211,      0.4312141074,      0.1267596573
       41158,      -8.656466409,     0.05994833214,      0.4312141077,      0.1267596574
       41159,      -8.656526579,     0.05994833217,       0.431214108,      0.1267596575
       41160,      -8.656586739,     0.05994833219,      0.4312141083,      0.1267596577
       41161,      -8.656646907,     0.05994833222,      0.4312141086,      0.1267596578
       41162,      -8.656707072,     0.05994833225,      0.4312141089,      0.1267596579
       41163,      -8.656767238,     0.05994833228,      0.4312141092,       0.126759658
       41164,      -8.656827405,     0.05994833231,      0.4312141096,      0.1267596581
       41165,       -8.65688757,     0.05994833234,      0.4312141099,      0.1267596582
       41166,      -8.656947741,     0.05994833237,      0.4312141102,      0.1267596583
       41167,      -8.657007906,     0.05994833239,      0.4312141105,      0.1267596585
       41168,      -8.657068075,     0.05994833242,      0.4312141108,      0.1267596586
       41169,      -8.657128239,     0.05994833245,      0.4312141111,      0.1267596587
       41170,      -8.657188403,     0.05994833248,      0.4312141114,      0.1267596588
       41171,      -8.657248572,     0.05994833251,      0.4312141117,      0.1267596589
       41172,      -8.657308743,     0.05994833254,       0.431214112,       0.126759659
       41173,       -8.65736891,     0.05994833257,      0.4312141123,      0.1267596591
       41174,      -8.657429079,     0.05994833259,      0.4312141127,      0.1267596593
       41175,      -8.657489245,     0.05994833262,       0.431214113,      0.1267596594
       41176,      -8.657549415,     0.05994833265,      0.4312141133,      0.1267596595
       41177,      -8.657609584,     0.05994833268,      0.4312141136,      0.1267596596
       41178,      -8.657669754,     0.05994833271,      0.4312141139,      0.1267596597
       41179,      -8.657729921,     0.05994833274,      0.4312141142,      0.1267596598
       41180,       -8.65779009,     0.05994833277,      0.4312141145,      0.1267596599
       41181,       -8.65785026,     0.05994833279,      0.4312141148,      0.1267596601
       41182,      -8.657910431,     0.05994833282,      0.4312141151,      0.1267596602
       41183,      -8.657970599,     0.05994833285,      0.4312141154,      0.1267596603
       41184,      -8.658030771,     0.05994833288,      0.4312141158,      0.1267596604
       41185,       -8.65809094,     0.05994833291,      0.4312141161,      0.1267596605
       41186,      -8.658151108,     0.05994833294,      0.4312141164,      0.1267596606
       41187,      -8.658211284,     0.05994833297,      0.4312141167,      0.1267596607
       41188,      -8.658271453,     0.05994833299,       0.431214117,      0.1267596609
       41189,      -8.658331623,     0.05994833302,      0.4312141173,       0.126759661
       41190,      -8.658391795,     0.05994833305,      0.4312141176,      0.1267596611
       41191,      -8.658451966,     0.05994833308,      0.4312141179,      0.1267596612
       41192,       -8.65851214,     0.05994833311,      0.4312141182,      0.1267596613
       41193,      -8.658572308,     0.05994833314,      0.4312141185,      0.1267596614
       41194,       -8.65863248,     0.05994833316,      0.4312141188,      0.1267596615
       41195,      -8.658692652,     0.05994833319,      0.4312141192,      0.1267596617
       41196,      -8.658752824,     0.05994833322,      0.4312141195,      0.1267596618
       41197,      -8.658812996,     0.05994833325,      0.4312141198,      0.1267596619
       41198,      -8.658873168,     0.05994833328,      0.4312141201,       0.126759662
       41199,      -8.658933342,     0.05994833331,      0.4312141204,      0.1267596621
       41200,      -8.658993515,     0.05994833334,      0.4312141207,      0.1267596622
       41201,       -8.65905369,     0.05994833336,       0.431214121,      0.1267596623
       41202,      -8.659113863,     0.05994833339,      0.4312141213,      0.1267596625
       41203,      -8.659174035,     0.05994833342,      0.4312141216,      0.1267596626
       41204,      -8.659234211,     0.05994833345,      0.4312141219,      0.1267596627
       41205,      -8.659294385,     0.05994833348,      0.4312141222,      0.1267596628
       41206,       -8.65935456,     0.05994833351,      0.4312141226,      0.1267596629
       41207,      -8.659414733,     0.05994833353,      0.4312141229,       0.126759663
       41208,      -8.659474907,     0.05994833356,      0.4312141232,      0.1267596631
       41209,      -8.659535079,     0.05994833359,      0.4312141235,      0.1267596633
       41210,      -8.659595255,     0.05994833362,      0.4312141238,      0.1267596634
       41211,      -8.659655433,     0.05994833365,      0.4312141241,      0.1267596635
       41212,      -8.659715608,     0.05994833368,      0.4312141244,      0.1267596636
       41213,      -8.659775785,     0.05994833371,      0.4312141247,      0.1267596637
       41214,      -8.659835962,     0.05994833373,       0.431214125,      0.1267596638
       41215,      -8.659896138,     0.05994833376,      0.4312141253,      0.1267596639
       41216,      -8.659956313,     0.05994833379,      0.4312141256,      0.1267596641
       41217,      -8.660016488,     0.05994833382,      0.4312141259,      0.1267596642
       41218,      -8.660076665,     0.05994833385,      0.4312141263,      0.1267596643
       41219,      -8.660136841,     0.05994833388,      0.4312141266,      0.1267596644
       41220,      -8.660197019,      0.0599483339,      0.4312141269,      0.1267596645
       41221,      -8.660257194,     0.05994833393,      0.4312141272,      0.1267596646
       41222,       -8.66031737,     0.05994833396,      0.4312141275,      0.1267596647
       41223,      -8.660377549,     0.05994833399,      0.4312141278,      0.1267596649
       41224,      -8.660437726,     0.05994833402,      0.4312141281,       0.126759665
       41225,      -8.660497904,     0.05994833405,      0.4312141284,      0.1267596651
       41226,      -8.660558081,     0.05994833407,      0.4312141287,      0.1267596652
       41227,      -8.660618261,      0.0599483341,       0.431214129,      0.1267596653
       41228,      -8.660678441,     0.05994833413,      0.4312141293,      0.1267596654
       41229,      -8.660738618,     0.05994833416,      0.4312141296,      0.1267596655
       41230,      -8.660798795,     0.05994833419,      0.4312141299,      0.1267596656
       41231,      -8.660858976,     0.05994833422,      0.4312141303,      0.1267596658
       41232,      -8.660919157,     0.05994833424,      0.4312141306,      0.1267596659
       41233,      -8.660979335,     0.05994833427,      0.4312141309,       0.126759666
       41234,      -8.661039514,      0.0599483343,      0.4312141312,      0.1267596661
       41235,      -8.661099695,     0.05994833433,      0.4312141315,      0.1267596662
       41236,      -8.661159875,     0.05994833436,      0.4312141318,      0.1267596663
       41237,      -8.661220055,     0.05994833439,      0.4312141321,      0.1267596664
       41238,      -8.661280236,     0.05994833441,      0.4312141324,      0.1267596666
       41239,      -8.661340414,     0.05994833444,      0.4312141327,      0.1267596667
       41240,      -8.661400595,     0.05994833447,       0.431214133,      0.1267596668
       41241,      -8.661460775,      0.0599483345,      0.4312141333,      0.1267596669
       41242,      -8.661520955,     0.05994833453,      0.4312141336,       0.126759667
       41243,      -8.661581136,     0.05994833456,      0.4312141339,      0.1267596671
       41244,      -8.661641319,     0.05994833458,      0.4312141343,      0.1267596672
       41245,      -8.661701501,     0.05994833461,      0.4312141346,      0.1267596674
       41246,      -8.661761686,     0.05994833464,      0.4312141349,      0.1267596675
       41247,      -8.661821869,     0.05994833467,      0.4312141352,      0.1267596676
       41248,      -8.661882048,      0.0599483347,      0.4312141355,      0.1267596677
       41249,      -8.661942235,     0.05994833473,      0.4312141358,      0.1267596678
       41250,      -8.662002415,     0.05994833475,      0.4312141361,      0.1267596679
       41251,      -8.662062594,     0.05994833478,      0.4312141364,       0.126759668
       41252,      -8.662122781,     0.05994833481,      0.4312141367,      0.1267596681
       41253,      -8.662182962,     0.05994833484,       0.431214137,      0.1267596683
       41254,      -8.662243145,     0.05994833487,      0.4312141373,      0.1267596684
       41255,      -8.662303331,      0.0599483349,      0.4312141376,      0.1267596685
       41256,      -8.662363513,     0.05994833492,      0.4312141379,      0.1267596686
       41257,      -8.662423696,     0.05994833495,      0.4312141382,      0.1267596687
       41258,      -8.662483881,     0.05994833498,      0.4312141386,      0.1267596688
       41259,      -8.662544065,     0.05994833501,      0.4312141389,      0.1267596689
       41260,      -8.662604252,     0.05994833504,      0.4312141392,      0.1267596691
       41261,      -8.662664435,     0.05994833507,      0.4312141395,      0.1267596692
       41262,      -8.662724618,     0.05994833509,      0.4312141398,      0.1267596693
       41263,      -8.662784805,     0.05994833512,      0.4312141401,      0.1267596694
       41264,       -8.66284499,     0.05994833515,      0.4312141404,      0.1267596695
       41265,      -8.662905176,     0.05994833518,      0.4312141407,      0.1267596696
       41266,       -8.66296536,     0.05994833521,       0.431214141,      0.1267596697
       41267,      -8.663025548,     0.05994833523,      0.4312141413,      0.1267596698
       41268,      -8.663085733,     0.05994833526,      0.4312141416,        0.12675967
       41269,       -8.66314592,     0.05994833529,      0.4312141419,      0.1267596701
       41270,      -8.663206105,     0.05994833532,      0.4312141422,      0.1267596702
       41271,      -8.663266293,     0.05994833535,      0.4312141425,      0.1267596703
       41272,      -8.663326477,     0.05994833538,      0.4312141428,      0.1267596704
       41273,      -8.663386664,      0.0599483354,      0.4312141432,      0.1267596705
       41274,      -8.663446854,     0.05994833543,      0.4312141435,      0.1267596706
       41275,      -8.663507041,     0.05994833546,      0.4312141438,      0.1267596708
       41276,      -8.663567231,     0.05994833549,      0.4312141441,      0.1267596709
       41277,      -8.663627417,     0.05994833552,      0.4312141444,       0.126759671
       41278,      -8.663687603,     0.05994833554,      0.4312141447,      0.1267596711
       41279,      -8.663747792,     0.05994833557,       0.431214145,      0.1267596712
       41280,      -8.663807981,      0.0599483356,      0.4312141453,      0.1267596713
       41281,       -8.66386817,     0.05994833563,      0.4312141456,      0.1267596714
       41282,      -8.663928359,     0.05994833566,      0.4312141459,      0.1267596715
       41283,      -8.663988548,     0.05994833569,      0.4312141462,      0.1267596717
       41284,      -8.664048735,     0.05994833571,      0.4312141465,      0.1267596718
       41285,      -8.664108927,     0.05994833574,      0.4312141468,      0.1267596719
       41286,      -8.664169116,     0.05994833577,      0.4312141471,       0.126759672
       41287,      -8.664229305,      0.0599483358,      0.4312141474,      0.1267596721
       41288,      -8.664289494,     0.05994833583,      0.4312141477,      0.1267596722
       41289,      -8.664349683,     0.05994833585,       0.431214148,      0.1267596723
       41290,      -8.664409875,     0.05994833588,      0.4312141484,      0.1267596725
       41291,      -8.664470064,     0.05994833591,      0.4312141487,      0.1267596726
       41292,      -8.664530256,     0.05994833594,       0.431214149,      0.1267596727
       41293,      -8.664590448,     0.05994833597,      0.4312141493,      0.1267596728
       41294,      -8.664650636,     0.05994833599,      0.4312141496,      0.1267596729
       41295,      -8.664710831,     0.05994833602,      0.4312141499,       0.126759673
       41296,      -8.664771023,     0.05994833605,      0.4312141502,      0.1267596731
       41297,      -8.664831214,     0.05994833608,      0.4312141505,      0.1267596732
       41298,      -8.664891405,     0.05994833611,      0.4312141508,      0.1267596734
       41299,      -8.664951596,     0.05994833614,      0.4312141511,      0.1267596735
       41300,      -8.665011791,     0.05994833616,      0.4312141514,      0.1267596736
       41301,      -8.665071981,     0.05994833619,      0.4312141517,      0.1267596737
       41302,      -8.665132175,     0.05994833622,       0.431214152,      0.1267596738
       41303,      -8.665192367,     0.05994833625,      0.4312141523,      0.1267596739
       41304,      -8.665252559,     0.05994833628,      0.4312141526,       0.126759674
       41305,      -8.665312755,      0.0599483363,      0.4312141529,      0.1267596741
       41306,      -8.665372945,     0.05994833633,      0.4312141532,      0.1267596743
       41307,       -8.66543314,     0.05994833636,      0.4312141535,      0.1267596744
       41308,      -8.665493334,     0.05994833639,      0.4312141539,      0.1267596745
       41309,      -8.665553527,     0.05994833642,      0.4312141542,      0.1267596746
       41310,      -8.665613721,     0.05994833644,      0.4312141545,      0.1267596747
       41311,      -8.665673916,     0.05994833647,      0.4312141548,      0.1267596748
       41312,      -8.665734108,      0.0599483365,      0.4312141551,      0.1267596749
       41313,      -8.665794305,     0.05994833653,      0.4312141554,       0.126759675
       41314,      -8.665854501,     0.05994833656,      0.4312141557,      0.1267596752
       41315,      -8.665914698,     0.05994833658,       0.431214156,      0.1267596753
       41316,       -8.66597489,     0.05994833661,      0.4312141563,      0.1267596754
       41317,      -8.666035086,     0.05994833664,      0.4312141566,      0.1267596755
       41318,      -8.666095286,     0.05994833667,      0.4312141569,      0.1267596756
       41319,      -8.666155479,      0.0599483367,      0.4312141572,      0.1267596757
       41320,      -8.666215675,     0.05994833672,      0.4312141575,      0.1267596758
       41321,       -8.66627587,     0.05994833675,      0.4312141578,      0.1267596759
       41322,      -8.666336067,     0.05994833678,      0.4312141581,      0.1267596761
       41323,      -8.666396264,     0.05994833681,      0.4312141584,      0.1267596762
       41324,      -8.666456461,     0.05994833684,      0.4312141587,      0.1267596763
       41325,      -8.666516658,     0.05994833686,       0.431214159,      0.1267596764
       41326,      -8.666576853,     0.05994833689,      0.4312141593,      0.1267596765
       41327,      -8.666637052,     0.05994833692,      0.4312141596,      0.1267596766
       41328,      -8.666697249,     0.05994833695,      0.4312141599,      0.1267596767
       41329,      -8.666757445,     0.05994833698,      0.4312141603,      0.1267596768
       41330,      -8.666817645,       0.059948337,      0.4312141606,       0.126759677
       41331,      -8.666877843,     0.05994833703,      0.4312141609,      0.1267596771
       41332,      -8.666938041,     0.05994833706,      0.4312141612,      0.1267596772
       41333,      -8.666998239,     0.05994833709,      0.4312141615,      0.1267596773
       41334,      -8.667058442,     0.05994833712,      0.4312141618,      0.1267596774
       41335,      -8.667118638,     0.05994833714,      0.4312141621,      0.1267596775
       41336,      -8.667178839,     0.05994833717,      0.4312141624,      0.1267596776
       41337,      -8.667239039,      0.0599483372,      0.4312141627,      0.1267596777
       41338,      -8.667299238,     0.05994833723,       0.431214163,      0.1267596779
       41339,      -8.667359436,     0.05994833726,      0.4312141633,       0.126759678
       41340,      -8.667419637,     0.05994833728,      0.4312141636,      0.1267596781
       41341,      -8.667479837,     0.05994833731,      0.4312141639,      0.1267596782
       41342,      -8.667540035,     0.05994833734,      0.4312141642,      0.1267596783
       41343,      -8.667600236,     0.05994833737,      0.4312141645,      0.1267596784
       41344,      -8.667660439,      0.0599483374,      0.4312141648,      0.1267596785
       41345,      -8.667720637,     0.05994833742,      0.4312141651,      0.1267596786
       41346,      -8.667780842,     0.05994833745,      0.4312141654,      0.1267596788
       41347,      -8.667841041,     0.05994833748,      0.4312141657,      0.1267596789
       41348,      -8.667901244,     0.05994833751,       0.431214166,       0.126759679
       41349,      -8.667961445,     0.05994833753,      0.4312141663,      0.1267596791
       41350,       -8.66802165,     0.05994833756,      0.4312141666,      0.1267596792
       41351,      -8.668081847,     0.05994833759,      0.4312141669,      0.1267596793
       41352,       -8.66814205,     0.05994833762,      0.4312141672,      0.1267596794
       41353,      -8.668202253,     0.05994833765,      0.4312141675,      0.1267596795
       41354,      -8.668262457,     0.05994833767,      0.4312141679,      0.1267596797
       41355,      -8.668322662,      0.0599483377,      0.4312141682,      0.1267596798
       41356,      -8.668382863,     0.05994833773,      0.4312141685,      0.1267596799
       41357,      -8.668443065,     0.05994833776,      0.4312141688,        0.12675968
       41358,      -8.668503268,     0.05994833779,      0.4312141691,      0.1267596801
       41359,      -8.668563471,     0.05994833781,      0.4312141694,      0.1267596802
       41360,      -8.668623676,     0.05994833784,      0.4312141697,      0.1267596803
       41361,       -8.66868388,     0.05994833787,        0.43121417,      0.1267596804
       41362,      -8.668744084,      0.0599483379,      0.4312141703,      0.1267596806
       41363,       -8.66880429,     0.05994833793,      0.4312141706,      0.1267596807
       41364,      -8.668864494,     0.05994833795,      0.4312141709,      0.1267596808
       41365,        -8.6689247,     0.05994833798,      0.4312141712,      0.1267596809
       41366,      -8.668984905,     0.05994833801,      0.4312141715,       0.126759681
       41367,      -8.669045109,     0.05994833804,      0.4312141718,      0.1267596811
       41368,      -8.669105312,     0.05994833806,      0.4312141721,      0.1267596812
       41369,      -8.669165518,     0.05994833809,      0.4312141724,      0.1267596813
       41370,      -8.669225722,     0.05994833812,      0.4312141727,      0.1267596815
       41371,      -8.669285928,     0.05994833815,       0.431214173,      0.1267596816
       41372,      -8.669346138,     0.05994833818,      0.4312141733,      0.1267596817
       41373,      -8.669406346,      0.0599483382,      0.4312141736,      0.1267596818
       41374,       -8.66946655,     0.05994833823,      0.4312141739,      0.1267596819
       41375,      -8.669526757,     0.05994833826,      0.4312141742,       0.126759682
       41376,      -8.669586964,     0.05994833829,      0.4312141745,      0.1267596821
       41377,      -8.669647172,     0.05994833831,      0.4312141748,      0.1267596822
       41378,      -8.669707378,     0.05994833834,      0.4312141751,      0.1267596823
       41379,      -8.669767584,     0.05994833837,      0.4312141754,      0.1267596825
       41380,      -8.669827793,      0.0599483384,      0.4312141757,      0.1267596826
       41381,      -8.669888001,     0.05994833843,       0.431214176,      0.1267596827
       41382,      -8.669948212,     0.05994833845,      0.4312141763,      0.1267596828
       41383,      -8.670008416,     0.05994833848,      0.4312141766,      0.1267596829
       41384,      -8.670068626,     0.05994833851,      0.4312141769,       0.126759683
       41385,      -8.670128832,     0.05994833854,      0.4312141772,      0.1267596831
       41386,      -8.670189043,     0.05994833856,      0.4312141776,      0.1267596832
       41387,      -8.670249256,     0.05994833859,      0.4312141779,      0.1267596834
       41388,      -8.670309463,     0.05994833862,      0.4312141782,      0.1267596835
       41389,      -8.670369671,     0.05994833865,      0.4312141785,      0.1267596836
       41390,      -8.670429881,     0.05994833868,      0.4312141788,      0.1267596837
       41391,      -8.670490089,      0.0599483387,      0.4312141791,      0.1267596838
       41392,      -8.670550299,     0.05994833873,      0.4312141794,      0.1267596839
       41393,       -8.67061051,     0.05994833876,      0.4312141797,       0.126759684
       41394,      -8.670670722,     0.05994833879,        0.43121418,      0.1267596841
       41395,      -8.670730933,     0.05994833881,      0.4312141803,      0.1267596842
       41396,      -8.670791144,     0.05994833884,      0.4312141806,      0.1267596844
       41397,      -8.670851355,     0.05994833887,      0.4312141809,      0.1267596845
       41398,      -8.670911565,      0.0599483389,      0.4312141812,      0.1267596846
       41399,      -8.670971775,     0.05994833892,      0.4312141815,      0.1267596847
       41400,      -8.671031987,     0.05994833895,      0.4312141818,      0.1267596848
       41401,      -8.671092201,     0.05994833898,      0.4312141821,      0.1267596849
       41402,       -8.67115241,     0.05994833901,      0.4312141824,       0.126759685
       41403,      -8.671212624,     0.05994833904,      0.4312141827,      0.1267596851
       41404,       -8.67127284,     0.05994833906,       0.431214183,      0.1267596853
       41405,      -8.671333048,     0.05994833909,      0.4312141833,      0.1267596854
       41406,      -8.671393263,     0.05994833912,      0.4312141836,      0.1267596855
       41407,      -8.671453475,     0.05994833915,      0.4312141839,      0.1267596856
       41408,      -8.671513688,     0.05994833917,      0.4312141842,      0.1267596857
       41409,      -8.671573902,      0.0599483392,      0.4312141845,      0.1267596858
       41410,      -8.671634116,     0.05994833923,      0.4312141848,      0.1267596859
       41411,      -8.671694329,     0.05994833926,      0.4312141851,       0.126759686
       41412,      -8.671754541,     0.05994833928,      0.4312141854,      0.1267596861
       41413,      -8.671814757,     0.05994833931,      0.4312141857,      0.1267596863
       41414,       -8.67187497,     0.05994833934,       0.431214186,      0.1267596864
       41415,      -8.671935186,     0.05994833937,      0.4312141863,      0.1267596865
       41416,      -8.671995402,      0.0599483394,      0.4312141866,      0.1267596866
       41417,      -8.672055615,     0.05994833942,      0.4312141869,      0.1267596867
       41418,      -8.672115831,     0.05994833945,      0.4312141872,      0.1267596868
       41419,      -8.672176046,     0.05994833948,      0.4312141875,      0.1267596869
       41420,      -8.672236263,     0.05994833951,      0.4312141878,       0.126759687
       41421,      -8.672296478,     0.05994833953,      0.4312141881,      0.1267596871
       41422,      -8.672356694,     0.05994833956,      0.4312141884,      0.1267596873
       41423,      -8.672416908,     0.05994833959,      0.4312141887,      0.1267596874
       41424,      -8.672477125,     0.05994833962,       0.431214189,      0.1267596875
       41425,      -8.672537341,     0.05994833964,      0.4312141893,      0.1267596876
       41426,      -8.672597558,     0.05994833967,      0.4312141896,      0.1267596877
       41427,      -8.672657775,      0.0599483397,      0.4312141899,      0.1267596878
       41428,      -8.672717992,     0.05994833973,      0.4312141902,      0.1267596879
       41429,      -8.672778209,     0.05994833975,      0.4312141905,       0.126759688
       41430,      -8.672838426,     0.05994833978,      0.4312141908,      0.1267596881
       41431,      -8.672898643,     0.05994833981,      0.4312141911,      0.1267596883
       41432,      -8.672958861,     0.05994833984,      0.4312141914,      0.1267596884
       41433,      -8.673019081,     0.05994833986,      0.4312141917,      0.1267596885
       41434,      -8.673079301,     0.05994833989,       0.431214192,      0.1267596886
       41435,      -8.673139518,     0.05994833992,      0.4312141923,      0.1267596887
       41436,      -8.673199737,     0.05994833995,      0.4312141926,      0.1267596888
       41437,      -8.673259953,     0.05994833998,      0.4312141929,      0.1267596889
       41438,      -8.673320175,        0.05994834,      0.4312141932,       0.126759689
       41439,      -8.673380392,     0.05994834003,      0.4312141935,      0.1267596891
       41440,      -8.673440613,     0.05994834006,      0.4312141938,      0.1267596893
       41441,      -8.673500832,     0.05994834009,      0.4312141941,      0.1267596894
